PROJ_ID,PROJ_CODE,PROJ_NAME,PROGRAM_CODE,SPECIES_CODE,SPECIES_NAME,RUN_CODE,RUN_NAME,BROOD_YEAR,STOCK_CODE,STOCK_NAME,STOCK_CU_INDEX,STOCK_CU_NAME,STOCK_TYPE_CODE,REARING_TYPE_CODE,FACILITY_CODE,FACILITY_NAME,RELEASE_SITE_CODE,RELEASE_SITE_NAME,PROD_AREA_CODE,STAGE_CODE,RELEASE_STAGE_NAME,RELEASE_CODE,TAG_USE_INDEX,MRP_TAGCODE,RELEASE_YEAR,START_DATE,END_DATE,AVE_LENGTH,AVE_WEIGHT,RELEASE_COMMENT,MARK_TYPE_CODE,RPUR_CODE,SURVIVAL_CODE,EXPLOIT_CODE,MARINE_DIST_CODE,BIOSTND_CODE,TAG_LOSS_RATE,Clip,TotTagged,TotRelease,Age,RLDT_ID,RecovYear,"1Alaskan Net (AK Catch, sampled by Canada)",1Alberni Canal Sport,1Alberni Inlet Commercial Gillnet and EO Fisheries,1BC Unknown Marine,1Bella Coola R FSC,1Central Net General 2009+,1Central Net pre 2009,1Central Net Terminal PFMA 8 2009+,1Central Sport,1Comb_CR: BC Unknown,1Comb_CR: Fraser Gillnet & Georgia Str Net,1Comb_CR: Georgia Str & SW Vcr Is Troll,"1Comb_CR: Georgia Str, N & S Central Troll",1Comb_CR: Johnstone Str & Georgia Str Net,1Comb_CR: Johnstone Strait & Central Net,1Comb_CR: North & South Central Troll,1Comb_CR: Northern & Central Net,"1Comb_CR: Northern, N & S Central Troll",1Comb_CR: NW & SW Vancouver Is Troll,1Comb_CR: NW & SW Vcr Is & WA/OR Troll,"1Comb_CR: NW Vcr Is, N & S Central Troll",1Fraser FN Fall Winter Below Harrison (2011+),1Fraser FN Fall Winter Harrison to Thompson R (2011+),1Fraser Gillnet & FN Fall Winter Below Harrison (1990+),1Fraser Gillnet & FN Spring Summer (1990+),1Fraser Gillnet (pre 1990 and 2008+),1Fraser Seine,1Freshwater Sport,1Georgia Strait Net,1Georgia Strait Sport Central,1Georgia Strait Sport North,1Georgia Strait Sport South,1Georgia Strait Troll,1Johnstone Strait Net,1Johnstone Strait Sport South,1Juan De Fuca Net,1Juan de Fuca Sport,1Juan De Fuca Troll,1North Central Troll,1North WCVI Taaq-wiihak Fishery,1Northern Net,1Northern Sport,1Northern Troll,1Northwest Vancouver Is Net,1Northwest Vancouver Is Troll,1Nuu-chah-nulth Aboriginal Fishery,1Skeena Test Fishery,1South Central Troll,1South WCVI Taaq-wiihak Fishery,1Southwest Vancouver Is Net,1Southwest Vancouver Is Net (Exc Alberni Inlet),1Southwest Vancouver Is Troll,"1WA Net (WA Catch, sampled by Canada)",1WA/OR Troll (Historical),1West Coast Vancouver Is Sport,2Alaska Dept of Fish and Game (AK),2California Dept of Fish and Game (CA),2National Marine Fisheries Service (AK),2Oregon Dept of Fish and Wildlife (OR),2Quinault Dept of Natural Resource (WA),2Washington Dept of Fisheries and Wildlife (WA),3Hatchery Removals,3Natural Spawners,3Rack First Nations,3Rack Tendered,3Terminal First Nations,3Terminal Other,CDNCatch,USCatch,TotCatch,Escape,TotCatch+Esc
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1987,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,859,Braverman Cr,QCI,F,Fed Fry,025545,0,025545,1988,19880607,19880609,67,3.2,RELEASED 8 SITES LOWER BRAVERMAN,CWT,B,C,N,Y,N,0.013592,AD Clip,9652,19840,4,11124,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.03,6.43,9.52,,,,,,,,,,,,,7.42,,,,,,,,,,,,37.98,7.42,45.4,0,45.4
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1987,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,859,Braverman Cr,QCI,F,Fed Fry,025546,0,025546,1988,19880607,19880609,67,3.2,RELEASED 8 SITES LOWER BRAVERMAN,CWT,B,C,N,Y,N,0.018153,AD Clip,10547,21730,2,11123,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.68,,,,,,,,,,,,,,,,,,,,,,,,,,,10.68,0,10.68,0,10.68
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1987,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,859,Braverman Cr,QCI,F,Fed Fry,025546,0,025546,1988,19880607,19880609,67,3.2,RELEASED 8 SITES LOWER BRAVERMAN,CWT,B,C,N,Y,N,0.018153,AD Clip,10547,21730,3,11123,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.44,59.72,144.81,,,,,3.77,,,,,,,,11.62,,,,,,4.68,37.48,,,,,300.74,11.62,312.36,42.16,354.52
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1987,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,859,Braverman Cr,QCI,F,Fed Fry,025546,0,025546,1988,19880607,19880609,67,3.2,RELEASED 8 SITES LOWER BRAVERMAN,CWT,B,C,N,Y,N,0.018153,AD Clip,10547,21730,4,11123,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.26,,13.49,,,,,,,,,,,,,,,,,,,,,,,,,23.75,0,23.75,0,23.75
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1987,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,859,Braverman Cr,QCI,F,Fed Fry,025548,0,025548,1988,19880607,19880609,67,3.2,RELEASED 8 SITES LOWER BRAVERMAN,CWT,B,C,N,Y,N,0.04332,AD Clip,9761,20372,2,11122,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.05,16.49,,,,,,,,,,,,,,,,,,,,,,,,,,34.54,0,34.54,0,34.54
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1987,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,859,Braverman Cr,QCI,F,Fed Fry,025548,0,025548,1988,19880607,19880609,67,3.2,RELEASED 8 SITES LOWER BRAVERMAN,CWT,B,C,N,Y,N,0.04332,AD Clip,9761,20372,3,11122,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.48,61.61,183.23,,,,,,,,,,,,,34.56,,,,,,1.58,12.65,,,,,359.32,34.56,393.88,14.23,408.11
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1987,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,859,Braverman Cr,QCI,F,Fed Fry,025548,0,025548,1988,19880607,19880609,67,3.2,RELEASED 8 SITES LOWER BRAVERMAN,CWT,B,C,N,Y,N,0.04332,AD Clip,9761,20372,4,11122,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.76,,7.95,,,,,,,,,,,,,,,,,,,,,,,,,17.71,0,17.71,0,17.71
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1987,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,859,Braverman Cr,QCI,F,Fed Fry,025551,0,025551,1988,19880607,19880609,67,3.2,RELEASED 8 SITES LOWER BRAVERMAN,CWT,B,C,N,Y,N,0.022169,AD Clip,9395,19396,2,11129,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.71,16.31,,,,,,,,,,,,,,,,,,,,,,,,,,27.02,0,27.02,0,27.02
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1987,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,859,Braverman Cr,QCI,F,Fed Fry,025551,0,025551,1988,19880607,19880609,67,3.2,RELEASED 8 SITES LOWER BRAVERMAN,CWT,B,C,N,Y,N,0.022169,AD Clip,9395,19396,3,11129,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.52,,,,,,,,,,,7.58,,56.4,11.52,126.92,,9.39,,,4.65,,,,,,,,21.9,,,,,,3.12,25.04,,,,,227.98,21.9,249.88,28.16,278.04
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1987,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,859,Braverman Cr,QCI,F,Fed Fry,025551,0,025551,1988,19880607,19880609,67,3.2,RELEASED 8 SITES LOWER BRAVERMAN,CWT,B,C,N,Y,N,0.022169,AD Clip,9395,19396,4,11129,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.65,,13.52,,,,,,,,,,,,,,,,,,,1.16,15.84,,,,,22.17,0,22.17,17,39.17
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1987,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,59,Mosquito Lk,QCI,F,Fed Fry,025119,0,025119,1988,19880607,19880608,66,3.3,REL. TO MOSQUITO LAKE; ALSO SEE 025120-26,CWT,B,C,N,Y,N,0.088662,AD Clip,9590,18228,2,11136,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.02,,,,,,,,,,,,,16.45,30.04,10.19,,,,,,,,,,,,,,,,,,,23.36,90.82,,,,,71.7,0,71.7,114.18,185.88
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1987,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,59,Mosquito Lk,QCI,F,Fed Fry,025119,0,025119,1988,19880607,19880608,66,3.3,REL. TO MOSQUITO LAKE; ALSO SEE 025120-26,CWT,B,C,N,Y,N,0.088662,AD Clip,9590,18228,3,11136,1990,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20.34,,,,,,,,,,,,,46.68,43.46,204.38,,6.61,,,7.64,,,,,,,,32.68,,,,,,35.54,269.45,,,,,329.11,32.68,361.79,304.99,666.78
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1987,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,59,Mosquito Lk,QCI,F,Fed Fry,025119,0,025119,1988,19880607,19880608,66,3.3,REL. TO MOSQUITO LAKE; ALSO SEE 025120-26,CWT,B,C,N,Y,N,0.088662,AD Clip,9590,18228,4,11136,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52,,21.04,,,,,,,,,,,,,,,,,,,,,,,,,24.56,0,24.56,0,24.56
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1987,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,59,Mosquito Lk,QCI,F,Fed Fry,025120,0,025120,1988,19880607,19880608,66,3.3,REL. TO MOSQUITO LAKE; ALSO SEE 025119 & 025121-26,CWT,B,C,N,Y,N,0.054825,AD Clip,10499,19544,2,11135,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.25,44.13,,,,,,,,,,,,,,,,,,,,38.13,148.24,,,,,58.38,0,58.38,186.37,244.75
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1987,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,59,Mosquito Lk,QCI,F,Fed Fry,025120,0,025120,1988,19880607,19880608,66,3.3,REL. TO MOSQUITO LAKE; ALSO SEE 025119 & 025121-26,CWT,B,C,N,Y,N,0.054825,AD Clip,10499,19544,3,11135,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.78,20.78,146.59,,,,,19.15,,,,,,,,26.58,,,,,,48.72,385.26,,,,,266.3,26.58,292.88,433.98,726.86
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1987,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,59,Mosquito Lk,QCI,F,Fed Fry,025120,0,025120,1988,19880607,19880608,66,3.3,REL. TO MOSQUITO LAKE; ALSO SEE 025119 & 025121-26,CWT,B,C,N,Y,N,0.054825,AD Clip,10499,19544,4,11135,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.81,,,,,,,,,,,,,6.7,,,,,,,,,,,,20.81,6.7,27.51,0,27.51
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1987,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,59,Mosquito Lk,QCI,F,Fed Fry,025121,0,025121,1988,19880607,19880608,66,3.3,REL. TO MOSQUITO LAKE; ALSO SEE 025119-20 & 025122-26,CWT,B,C,N,Y,N,0.025971,AD Clip,11026,20179,2,11134,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.51,101.22,,,,,,,,,,,,,,,,,,,,54.62,212.37,,,,,110.73,0,110.73,266.99,377.72
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1987,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,59,Mosquito Lk,QCI,F,Fed Fry,025121,0,025121,1988,19880607,19880608,66,3.3,REL. TO MOSQUITO LAKE; ALSO SEE 025119-20 & 025122-26,CWT,B,C,N,Y,N,0.025971,AD Clip,11026,20179,3,11134,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.37,,,,,,,,,,,,,64.9,51.05,121.4,,7.21,,,10.36,,,,,,,,80.4,,,,,,62.54,491.14,,,,,264.29,80.4,344.69,553.68,898.37
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1987,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,148,Pallant Cr,QCI,F,Fed Fry,025122,0,025122,1988,19880527,19880528,60,2.3,REL'D TO PALLANT BELOW FALLS; SEE 025119-21 & 025123-26. CONTROL FOR SEAPEN,CWT,B,C,N,Y,N,0.023313,AD Clip,11018,22189,2,11133,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53,13.74,,,,,0,0,0,17.27,17.27
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1987,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,148,Pallant Cr,QCI,F,Fed Fry,025122,0,025122,1988,19880527,19880528,60,2.3,REL'D TO PALLANT BELOW FALLS; SEE 025119-21 & 025123-26. CONTROL FOR SEAPEN,CWT,B,C,N,Y,N,0.023313,AD Clip,11018,22189,3,11133,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1,,34.05,,,,,,,,,,,,,,,,,,,6.1,48.85,,,,,57.15,0,57.15,54.95,112.1
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1987,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,148,Pallant Cr,QCI,F,Fed Fry,025123,0,025123,1988,19880527,19880528,60,2.3,RELEASED TO PALLANT BELOW FALLS; SEE 025119-22 & 025124-26. CONTROL FOR SEAPEN,CWT,B,C,N,Y,N,0.007793,AD Clip,11203,22383,2,11132,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.46,,,,,,,,,,,,,,,,,,,,,7.01,27.27,,,,,3.46,0,3.46,34.28,37.74
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1987,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,148,Pallant Cr,QCI,F,Fed Fry,025123,0,025123,1988,19880527,19880528,60,2.3,RELEASED TO PALLANT BELOW FALLS; SEE 025119-22 & 025124-26. CONTROL FOR SEAPEN,CWT,B,C,N,Y,N,0.007793,AD Clip,11203,22383,3,11132,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.23,,57.77,,,,,,,,,,,,,,,,,,,7.56,60.58,,,,,66,0,66,68.14,134.14
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1987,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,148,Pallant Cr,QCI,F,Fed Fry,025124,0,025124,1988,198806,19880609,60,2.6,RELEASED BETWEEN FALLS AND MOSQUITO LAKE,CWT,B,C,N,Y,N,0.061512,AD Clip,10451,11136,2,11131,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.42,,,,,,,,,,,,,,,,,,,,3.11,12.12,,,,,8.42,0,8.42,15.23,23.65
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1987,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,148,Pallant Cr,QCI,F,Fed Fry,025124,0,025124,1988,198806,19880609,60,2.6,RELEASED BETWEEN FALLS AND MOSQUITO LAKE,CWT,B,C,N,Y,N,0.061512,AD Clip,10451,11136,3,11131,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.54,17.85,34.9,,,,,7.15,,,,,,,,3.36,,,,,,3.22,25.85,,,,,74.44,3.36,77.8,29.07,106.87
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1987,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,57,Pallant Cr Up,QCI,F,Fed Fry,025125,0,025125,1988,198806,19880609,62,2.9,RELEASED TO UPPER PALLANT,CWT,B,C,N,Y,N,0.018578,AD Clip,11146,11357,3,11130,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.69,,,,,,,,,,,,,29.38,28.45,72.27,,,,,,,,,,,,,5.75,,,,,,11.23,87.28,,,,,135.79,5.75,141.54,98.51,240.05
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1987,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,57,Pallant Cr Up,QCI,F,Fed Fry,025125,0,025125,1988,198806,19880609,62,2.9,RELEASED TO UPPER PALLANT,CWT,B,C,N,Y,N,0.018578,AD Clip,11146,11357,4,11130,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.89,,,,,,,,,,,,,,,,,,,,,0.57,7.82,,,,,1.89,0,1.89,8.39,10.28
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1987,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,57,Pallant Cr Up,QCI,F,Fed Fry,025126,0,025126,1988,198806,19880609,64,3.1,RELEASED TO UPPER PALLANT,CWT,B,C,N,Y,N,0.035387,AD Clip,10767,11162,3,11138,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.78,,,,,,,,,,,2.42,,16.02,5.78,66.62,,,,,1.9,,,,,,,,3.8,,,,,,9.07,69.94,,,,,98.52,3.8,102.32,79.01,181.33
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1988,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,859,Braverman Cr,QCI,F,Fed Fry,026114,0,026114,1989,198906,19890622,68,4.2,RELEASED ABOVE FALLS,CWT,B,C,N,Y,N,0.062397,AD Clip,9707,18208,2,11158,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.47,,,,,,,,,,,,,,,,,,,,,,,,,,10.47,0,10.47,0,10.47
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1988,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,859,Braverman Cr,QCI,F,Fed Fry,026114,0,026114,1989,198906,19890622,68,4.2,RELEASED ABOVE FALLS,CWT,B,C,N,Y,N,0.062397,AD Clip,9707,18208,3,11158,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.48,13.84,83.41,,,,,,,,,,,,,27.63,,,,,,2.1,28.79,,,,,120.73,27.63,148.36,30.89,179.25
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1988,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,859,Braverman Cr,QCI,F,Fed Fry,026114,0,026114,1989,198906,19890622,68,4.2,RELEASED ABOVE FALLS,CWT,B,C,N,Y,N,0.062397,AD Clip,9707,18208,4,11158,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.96,11.31,63.03,,,,,,,,,,,,,7.92,,,,,,0.92,23.28,,,,,92.3,7.92,100.22,24.2,124.42
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1988,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,859,Braverman Cr,QCI,F,Fed Fry,026115,0,026115,1989,198906,19890622,68,4.2,RELEASED ABOVE FALLS,CWT,B,C,N,Y,N,0.11569,AD Clip,9333,18106,2,11147,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.93,,,,,,,,,,,,,7.99,,,,,,,,,,,,,,,,,,,,,1.66,2.93,,,,,17.92,0,17.92,4.59,22.51
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1988,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,859,Braverman Cr,QCI,F,Fed Fry,026115,0,026115,1989,198906,19890622,68,4.2,RELEASED ABOVE FALLS,CWT,B,C,N,Y,N,0.11569,AD Clip,9333,18106,3,11147,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.94,,,,,,,,,,,,,24.73,32.41,146.73,,,,,,,,,,,,,35.13,,,,,,5.45,74.44,,,,,221.81,35.13,256.94,79.89,336.83
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1988,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,859,Braverman Cr,QCI,F,Fed Fry,026115,0,026115,1989,198906,19890622,68,4.2,RELEASED ABOVE FALLS,CWT,B,C,N,Y,N,0.11569,AD Clip,9333,18106,4,11147,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.09,23.4,67.97,,,,,,,,,,,,,4.54,,,,,,,,,,,,106.46,4.54,111,0,111
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1988,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,859,Braverman Cr,QCI,F,Fed Fry,026115,0,026115,1989,198906,19890622,68,4.2,RELEASED ABOVE FALLS,CWT,B,C,N,Y,N,0.11569,AD Clip,9333,18106,5,11147,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.99,,,,,,,,,,,,,,,4.93,,,,,,,,,,,,2.99,4.93,7.92,0,7.92
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1988,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,859,Braverman Cr,QCI,F,Fed Fry,026116,0,026116,1989,198906,19890622,68,4.2,RELEASED ABOVE FALLS,CWT,B,C,N,Y,N,0.056201,AD Clip,9992,18673,2,11143,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,,,,,,,,,,,,,,,,,,,,,0.8,1.41,,,,,7.7,0,7.7,2.21,9.91
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1988,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,859,Braverman Cr,QCI,F,Fed Fry,026116,0,026116,1989,198906,19890622,68,4.2,RELEASED ABOVE FALLS,CWT,B,C,N,Y,N,0.056201,AD Clip,9992,18673,3,11143,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.41,,,,,,,,,,,,,37.53,19.64,100.96,,,,,4.41,,,,,,,,29.11,,,,,,1.05,14.34,,,,,193.95,29.11,223.06,15.39,238.45
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1988,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,859,Braverman Cr,QCI,F,Fed Fry,026116,0,026116,1989,198906,19890622,68,4.2,RELEASED ABOVE FALLS,CWT,B,C,N,Y,N,0.056201,AD Clip,9992,18673,4,11143,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.91,,,,,,,,,,,,,17.86,11.27,91.67,,,,,,,,,,,,,,,,,,,,4.01,,,,,131.71,0,131.71,4.01,135.72
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1988,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,859,Braverman Cr,QCI,F,Fed Fry,026116,0,026116,1989,198906,19890622,68,4.2,RELEASED ABOVE FALLS,CWT,B,C,N,Y,N,0.056201,AD Clip,9992,18673,5,11143,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.51,,,,,,,,,,,,,,,,,,,,,,,,,,17.51,0,17.51,0,17.51
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1988,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,859,Braverman Cr,QCI,F,Fed Fry,026117,0,026117,1989,198906,19890622,68,4.2,RELEASED ABOVE FALLS,CWT,B,C,N,Y,N,0.081767,AD Clip,9725,18461,2,11142,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.59,,,,,,,,,,,,,,,,,,,,1.62,2.87,,,,,10.59,0,10.59,4.49,15.08
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1988,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,859,Braverman Cr,QCI,F,Fed Fry,026117,0,026117,1989,198906,19890622,68,4.2,RELEASED ABOVE FALLS,CWT,B,C,N,Y,N,0.081767,AD Clip,9725,18461,3,11142,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,24.46,16.14,91.87,,5.11,,,,,,,,,,,4.97,,,,,,11.74,160.26,,,,,146.08,4.97,151.05,172,323.05
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1988,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,859,Braverman Cr,QCI,F,Fed Fry,026117,0,026117,1989,198906,19890622,68,4.2,RELEASED ABOVE FALLS,CWT,B,C,N,Y,N,0.081767,AD Clip,9725,18461,4,11142,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.23,23.16,55.99,,,,,,,,,,,,,,,,,,,,,,,,,100.38,0,100.38,0,100.38
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1988,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,859,Braverman Cr,QCI,F,Fed Fry,026118,0,026118,1989,198906,19890622,68,4.2,RELEASED ABOVE FALLS,CWT,B,C,N,Y,N,0.033472,AD Clip,10222,18848,2,11157,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.32,,,,,,,,,,,,,,,,,,,,,2.37,4.18,,,,,3.32,0,3.32,6.55,9.87
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1988,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,859,Braverman Cr,QCI,F,Fed Fry,026118,0,026118,1989,198906,19890622,68,4.2,RELEASED ABOVE FALLS,CWT,B,C,N,Y,N,0.033472,AD Clip,10222,18848,3,11157,1991,,,,,,,5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,7.84,160.56,,,,,,,,,,,,,6.64,,,,,,2.07,32.2,,,,,200.26,6.64,206.9,34.27,241.17
51,148,Pallant Cr,PIP,115,Coho,3,Fall,1988,148,Pallant Cr,CO-23,HG-EAST,M,H,148,Pallant Creek H,859,Braverman Cr,QCI,F,Fed Fry,026118,0,026118,1989,198906,19890622,68,4.2,RELEASED ABOVE FALLS,CWT,B,C,N,Y,N,0.033472,AD Clip,10222,18848,4,11157,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.76,33.01,17.93,,,,,,,,,,,,,7.78,,,,,,0.9,22.88,,,,,68.7,7.78,76.48,23.78,100.26
