stock,recY,area,expcatch,totcatch,enhanced_prop,mort_rate,adj_catch,annual_adj_catch
Nitinat R,1995,"25,26",182.92000000000002,27784,0.009405207519229988,0.3,261.314285714286,99040.49999999999
Nitinat R,1996,21,116745.42,342147,0.48744887848957025,0.3,166779.171428571,166779.171428571
Nitinat R,1997,21,604019.2,1048721,0.8227970751311083,0.3,862884.571428571,864902.2142857139
Nitinat R,1997,"25,26",1412.35,89072,0.022651819394903676,0.3,2017.64285714286,864902.2142857139
Nitinat R,1998,21,423086.2,695439,0.8691040582176971,0.3,604408.857142857,606287.1714285713
Nitinat R,1998,"25,26",1314.82,101722,0.01846517258522532,0.3,1878.31428571429,606287.1714285713
Nitinat R,1999,21,65044.42,96879,0.9591407838644083,0.3,92920.6,95821.78571428571
Nitinat R,1999,"25,26",2030.83,104245,0.027830454355467507,0.3,2901.18571428571,95821.78571428571
Nitinat R,2000,21,3121.72,7094,0.6286439244431915,0.3,4459.6,4459.6
Nitinat R,2001,21,131277.46,168451,0.7793213456732224,0,131277.46,131277.46
Orford R,1995,"12,13",65.49000000000001,259087,3.6110319258450985e-4,0.3,93.5571428571429,93.5571428571429
Orford R,1996,"12,13",136.63,82167,0.0023754757297420374,0.3,195.185714285714,199.6999999999997
Orford R,1996,"3,4,5",3.16,398788,1.1320013927915883e-5,0.3,4.51428571428572,199.6999999999997
Orford R,1997,1,176.45000000000002,47218,0.00533846051445273,0.3,252.071428571429,7679.442857142858
Orford R,1997,"12,13",5063.52,97880,0.07390273804658766,0.3,7233.6,7679.442857142858
Orford R,1997,"3,4,5",134.47,187179,0.0010262903423995213,0.3,192.1,7679.442857142858
Orford R,1997,"7,8,9",1.1700000000000002,290439,5.754835168240388e-6,0.3,1.67142857142857,7679.442857142858
Orford R,1998,"12,13",128.76999999999998,1433772,1.2830292602808744e-4,0.3,183.957142857143,183.957142857143
Orford R,1999,"12,13",44.849999999999994,40321,0.001589033718693202,0.3,64.0714285714286,64.0714285714286
Pallant Cr,1990,1,114.01,8457,0.015860164569552557,0.15,134.129411764706,42343.894117647105
Pallant Cr,1990,"2W,2E",35878.3,335736,0.12572308214157077,0.15,42209.7647058824,42343.894117647105
Pallant Cr,1991,"2W,2E",41841.98,308170,0.19396520473393644,0.3,59774.2571428572,61428.571428571486
Pallant Cr,1991,"3,4,5",1158.02,240170,0.006888097121681684,0.3,1654.31428571429,61428.571428571486
Pallant Cr,1992,1,191.89000000000001,9102,0.024802564400842782,0.15,225.752941176471,132934.55294117672
Pallant Cr,1992,"2W,2E",112008.09,139964,0.941486550323026,0.15,131774.223529412,132934.55294117672
Pallant Cr,1992,"3,4,5",659.6800000000001,240412,0.0032281837747161497,0.15,776.094117647059,132934.55294117672
Pallant Cr,1992,"7,8,9",134.70999999999998,225489,7.028385107086199e-4,0.15,158.482352941176,132934.55294117672
Pallant Cr,1993,"2W,2E",22100.829999999998,125247,0.2520827986755315,0.3,31572.6142857143,34012.84285714287
Pallant Cr,1993,"3,4,5",1708.1599999999999,647783,0.0037670463279038968,0.3,2440.22857142857,34012.84285714287
Pallant Cr,1994,"2W,2E",36085.05,139288,0.370097003536352,0.3,51550.0714285714,52121.25714285711
Pallant Cr,1994,"3,4,5",399.83,473697,0.0012058039512298242,0.3,571.185714285714,52121.25714285711
Pallant Cr,1995,"2W,2E",4548.46,23752,0.27356854159649713,0.3,6497.8,6673.528571428571
Pallant Cr,1995,"3,4,5",123.01,622941,2.82095048212545e-4,0.3,175.728571428571,6673.528571428571
Pallant Cr,1996,"2W,2E",44757.37,122945,0.5200626296311358,0.3,63939.1,63939.1
Pallant Cr,1997,"2W,2E",24794.79,51155,0.4846992473853973,0,24794.79,24794.79
Pallant Cr,1998,1,27.150000000000002,1413,0.01921443736730361,0,27.15,49626.48
Pallant Cr,1998,"2W,2E",49599.33,104988,0.4724285632643731,0,49599.33,49626.48
Pallant Cr,1999,"2W,2E",54893.51,224417,0.34943564881448375,0.3,78419.3,78419.3
Pallant Cr,2000,"2W,2E",35423.77,113117,0.4473720635650318,0.3,50605.3857142857,50605.3857142857
Pallant Cr,2001,"2W,2E",2899.63,37733,0.10977999553251981,0.3,4142.32857142857,4142.32857142857
Pallant Cr,2002,"2W,2E",8698.5,95909,0.1295647809009436,0.3,12426.4285714286,12426.4285714286
Puntledge R,1990,"12,13",15589.07,1185359,0.01878764154994394,0.3,22270.1,35128.74285714288
Puntledge R,1990,14,8988.93,145566,0.08821653800632427,0.3,12841.3285714286,35128.74285714288
Puntledge R,1990,"18,19",4.42,107437,5.877198464482171e-5,0.3,6.31428571428571,35128.74285714288
Puntledge R,1990,29,7.7,113510,9.690776143071095e-5,0.3,11,35128.74285714288
Puntledge R,1991,"12,13",22.630000000000003,230149,1.4046800737162188e-4,0.3,32.3285714285714,64669.34285714286
Puntledge R,1991,14,45169.880000000005,269140,0.23975774689752546,0.3,64528.4,64669.34285714286
Puntledge R,1991,17,67.67999999999999,16578,0.00583217000155111,0.3,96.6857142857143,64669.34285714286
Puntledge R,1991,"18,19",3.21,154262,2.9726791340150458e-5,0.3,4.58571428571429,64669.34285714286
Puntledge R,1991,29,5.14,61007,1.2036089535392889e-4,0.3,7.34285714285714,64669.34285714286
Puntledge R,1992,"12,13",8899.12,1346917,0.009438613196973979,0.3,12713.0285714286,27034.500000000044
Puntledge R,1992,14,9763.12,429110,0.03250288803736641,0.3,13947.3142857143,27034.500000000044
Puntledge R,1992,17,57.25,21096,0.003876835148166207,0.3,81.7857142857143,27034.500000000044
Puntledge R,1992,"18,19",1.4,84732,2.3603833262521832e-5,0.3,2,27034.500000000044
Puntledge R,1992,21,202.67,1075724,0.00026914763585136246,0.3,289.528571428571,27034.500000000044
Puntledge R,1992,29,0.59,50996,1.652790695068521e-5,0.3,0.842857142857143,27034.500000000044
Puntledge R,1993,"12,13",20420,1261372,0.023126744981994688,0.3,29171.4285714286,57754.84285714285
Puntledge R,1993,14,17328.829999999998,381261,0.06493051067004335,0.3,24755.4714285714,57754.84285714285
Puntledge R,1993,"15,16",679.2900000000001,119031,0.008152618105487529,0.3,970.414285714286,57754.84285714285
Puntledge R,1993,17,103.96000000000001,18021,0.008241178942027966,0.3,148.514285714286,57754.84285714285
Puntledge R,1993,"18,19",720.13,80202,0.012827075919018728,0.3,1028.75714285714,57754.84285714285
Puntledge R,1993,29,1176.1799999999998,80007,0.02100137666525604,0.3,1680.25714285714,57754.84285714285
Puntledge R,1994,"12,13",16803.309999999998,1267961,0.018931756238108742,0.3,24004.7285714286,39377.97142857146
Puntledge R,1994,14,10685.710000000001,368839,0.041387434625947905,0.3,15265.3,39377.97142857146
Puntledge R,1994,29,75.56,130782,8.253647837076738e-4,0.3,107.942857142857,39377.97142857146
Puntledge R,1995,"12,13",2078.61,259087,0.011461180441870337,0.3,2969.44285714286,4588.257142857146
Puntledge R,1995,14,963.53,18297,0.07522935063515494,0.3,1376.47142857143,4588.257142857146
Puntledge R,1995,21,169.64,209202,0.001158415584663899,0.3,242.342857142857,4588.257142857146
Puntledge R,1997,"12,13",680.2,97880,0.00992760814992119,0.3,971.714285714286,971.714285714286
Puntledge R,1998,"12,13",26030.260000000002,1433772,0.0259358431565728,0.3,37186.0857142857,55778.0428571428
Puntledge R,1998,14,12361.76,562617,0.03138841724095984,0.3,17659.6571428571,55778.0428571428
Puntledge R,1998,21,652.61,695439,0.0013405920576786748,0.3,932.3,55778.0428571428
Puntledge R,1999,"12,13",544.3399999999999,40321,0.019285944580456117,0.3,777.628571428571,777.628571428571
Puntledge R,2000,"12,13",2947.8,179650,0.023440817462526353,0.3,4211.14285714286,4211.14285714286
Puntledge R,2001,"12,13",990.4399999999999,183351,0.007716970650360728,0.3,1414.91428571429,3468.51428571429
Puntledge R,2001,14,1437.52,49865,0.04118319462548882,0.3,2053.6,3468.51428571429
Puntledge R,2002,"12,13",377.33,568444,9.482778552379073e-4,0.3,539.042857142857,2442.299999999997
Puntledge R,2002,14,1332.28,191621,0.0099324037702399,0.3,1903.25714285714,2442.299999999997
Saloompt R,1990,11,44.58,6534,0.009746818837727931,0.3,63.6857142857143,35954.6571428571
Saloompt R,1990,"3,4,5",13.42,103942,1.84443522074124e-4,0.3,19.1714285714286,35954.6571428571
Saloompt R,1990,6,83.82,153292,7.811422457979347e-4,0.3,119.742857142857,35954.6571428571
Saloompt R,1990,"7,8,9",25026.440000000002,917567,0.03896397444857661,0.3,35752.0571428571,35954.6571428571
Saloompt R,1991,6,110.21000000000001,50747,0.0031025057075858083,0.3,157.442857142857,11807.61428571433
Saloompt R,1991,"7,8,9",7984.37,379521,0.03005431282364586,0.3,11406.2428571429,11807.61428571433
Saloompt R,1991,"8,9,10",170.75,NA,NA,0.3,243.928571428571,11807.61428571433
Saloompt R,1992,"3,4,5",496.37,240412,0.0029495199906826616,0.3,709.1,10782.585714285711
Saloompt R,1992,"7,8,9",6387.469999999999,225489,0.040467415895485546,0.3,9124.95714285714,10782.585714285711
Saloompt R,1992,"9,10",663.97,NA,NA,0.3,948.528571428572,10782.585714285711
Saloompt R,1993,"7,8,9",7534.160000000001,288982,0.037244830869347226,0.3,10763.0857142857,10763.0857142857
Saloompt R,1994,10,28.08,19178,0.0014641777036187298,NA,28.08,15128
Saloompt R,1994,6,113.21000000000001,75143,0.001506594093927578,NA,113.21,15128
Saloompt R,1994,"7,8,9",13498.9,694489,0.019437168911242655,NA,13498.9,15128
Saloompt R,1994,"8,9,10",1487.81,NA,NA,NA,1487.81,15128
Saloompt R,1995,6,12.27,27811,4.411923339685736e-4,NA,12.27,37926.45
Saloompt R,1995,"7,8,9",37914.18,928283,0.040843341954985714,NA,37914.18,37926.45
Saloompt R,1996,6,55.6,29748,0.0026700474461668483,0.3,79.4285714285714,16190.085714285671
Saloompt R,1996,"7,8,9",11277.46,340698,0.04728720785815326,0.3,16110.6571428571,16190.085714285671
Saloompt R,1997,6,48.260000000000005,11919,0.005784281998729525,0.3,68.9428571428572,21621.399999999958
Saloompt R,1997,"7,8,9",15086.720000000001,290439,0.07420648446956883,0.3,21552.4571428571,21621.399999999958
Saloompt R,1998,1,9.19,1413,0.009291274896370418,0.3,13.1285714285714,36065.68571428568
Saloompt R,1998,6,1974.76,438019,0.00644055557929156,0.3,2821.08571428571,36065.68571428568
Saloompt R,1998,"7,8,9",23262.03,741267,0.04483063650286793,0.3,33231.4714285714,36065.68571428568
Saloompt R,1999,"3,4,5",249.63,144676,0.0024649166808198043,0.3,356.614285714286,6782.157142857146
Saloompt R,1999,"7,8,9",4497.88,264709,0.02427398712224692,0.3,6425.54285714286,6782.157142857146
Saloompt R,2000,6,82.33,15477,0.005319506364282483,NA,82.33,4069.31
Saloompt R,2000,"7,8,9",3986.98,82058,0.04858734066148334,NA,3986.98,4069.31
Saloompt R,2001,"2W,2E",16.12,37733,4.2721225452521666e-4,NA,16.12,28283.79
Saloompt R,2001,6,178.34,56419,0.0031609918644428295,NA,178.34,28283.79
Saloompt R,2001,"7,8,9",28089.329999999998,454000,0.06187077092511013,NA,28089.33,28283.79
Saloompt R,2002,11,21.810000000000002,1489,0.014647414372061785,NA,21.81,27112.87
Saloompt R,2002,"2W,2E",619.72,95909,0.0064615416697077445,NA,619.72,27112.87
Saloompt R,2002,6,199.73,202840,9.84667718398738e-4,NA,199.73,27112.87
Saloompt R,2002,"7,8,9",26271.609999999997,574650,0.04571758461672323,NA,26271.61,27112.87
Saloompt R,2003,"2W,2E",28.19,5941,0.00474499242551759,NA,28.19,48541.94
Saloompt R,2003,"7,8,9",48513.75,956368,0.050727073678751275,NA,48513.75,48541.94
Saloompt R,2004,"7,8,9",78193.40999999999,1235642,0.09040229405327029,0.3,111704.871428571,111704.871428571
Saloompt R,2005,"7,8,9",11848.39,341954,0.049498679438086404,0.3,16926.2714285714,16926.2714285714
Saloompt R,2006,"7,8,9",26559.62,380476,0.09972327896033994,0.3,37942.3142857143,37942.3142857143
Saloompt R,2007,"7,8,9",12253.04,258080,0.06782525905588538,0.3,17504.3428571429,17504.3428571429
Saloompt R,2008,"7,8,9",273.89,9764,0.04007286241001936,0.3,391.271428571429,391.271428571429
Saloompt R,2009,"7,8,9",1577.11,44177,0.03569979853770061,NA,1577.11,1577.11
Saloompt R,2011,"7,8,9",2855.15,334737,0.008529532140157796,NA,2855.15,2855.15
Saloompt R,2012,"7,8,9",10860.349999999999,326239,0.033289551525108894,NA,10860.35,10860.35
Saloompt R,2013,"7,8,9",23594.47,547620,0.043085478981775685,NA,23594.47,23594.47
Saloompt R,2014,"7,8,9",5618.39,229560,0.02447460358947552,NA,5618.39,5618.39
Saloompt R,2015,"7,8,9",35316.719999999994,874823,0.040370132015276235,NA,35316.72,35316.72
Saloompt R,2016,"7,8,9",12888.44,475253,0.027119113398547723,NA,12888.44,12888.44
Saloompt R,2017,"7,8,9",12329.26,316501,0.038954884818689355,NA,12329.26,12329.26
Saloompt R,2018,"7,8,9",23428.649999999998,452439,0.05178300279153654,NA,23428.65,23428.65
Sliammon R,1990,"12,13",353.15000000000003,1185359,4.256094567131139e-4,0.3,504.5,504.5
Sliammon R,1996,"12,13",77.36999999999999,82167,0.0013451698544253898,0.3,110.528571428571,110.528571428571
Sliammon R,1997,"12,13",1367.84,97880,0.019963804074960564,0.3,1954.05714285714,2345.471428571426
Sliammon R,1997,29,273.98999999999995,20770,0.018845175046426865,0.3,391.414285714286,2345.471428571426
Sliammon R,1998,"12,13",2409.5,1433772,0.002400760272304704,0.3,3442.14285714286,4605.314285714288
Sliammon R,1998,14,659.52,562617,0.0016746231069651807,0.3,942.171428571429,4605.314285714288
Sliammon R,1998,21,61.93,695439,1.2721666252745188e-4,0.3,88.4714285714286,4605.314285714288
Sliammon R,1998,29,92.77,18951,0.00699322312429798,0.3,132.528571428571,4605.314285714288
Sliammon R,1999,"12,13",22.71,40321,8.046143980272588e-4,0.3,32.4428571428571,32.4428571428571
Sliammon R,2000,"12,13",287.06,179650,0.002282692537076059,0.3,410.085714285714,410.085714285714
Sliammon R,2001,"12,13",763.6,183351,0.00594955654922602,0.3,1090.85714285714,1090.85714285714
Sliammon R,2002,"12,13",495.86,568444,0.001246158686821268,0.3,708.371428571429,708.371428571429
Sliammon R,2003,"12,13",1821.6399999999999,829340,0.003137847996169074,0.3,2602.34285714286,2602.34285714286
Sliammon R,2004,"12,13",1642.09,919381,0.0025515459392165597,0.3,2345.84285714286,2345.84285714286
Sliammon R,2005,"12,13",648.22,809474,0.0011439880359697433,0.3,926.028571428572,926.028571428572
Sliammon R,2006,"12,13",1398.49,817017,0.0017117024492758412,NA,1398.49,2504.32
Sliammon R,2006,14,138.5,83920,0.0016503813155386083,NA,138.5,2504.32
Sliammon R,2006,29,967.3299999999999,181453,0.00533102235840686,NA,967.33,2504.32
Sliammon R,2007,"12,13",265.75,441799,6.015178848299792e-4,NA,265.75,393.54
Sliammon R,2007,14,20.69,25412,8.141822760900362e-4,NA,20.69,393.54
Sliammon R,2007,29,107.1,37573,0.0028504511218161977,NA,107.1,393.54
Snootli Cr,1990,11,59.06,6534,0.01291267654904019,0.3,84.3714285714286,30372.314285714314
Snootli Cr,1990,6,82.4,153292,7.679088648741357e-4,0.3,117.714285714286,30372.314285714314
Snootli Cr,1990,"7,8,9",21119.16,917567,0.03288068181552802,0.3,30170.2285714286,30372.314285714314
Snootli Cr,1991,6,108.34,50747,0.003049863609108499,0.3,154.771428571429,10905.9
Snootli Cr,1991,"7,8,9",7401.8,379521,0.02786143586257414,0.3,10574,10905.9
Snootli Cr,1991,"8,9,10",123.99000000000001,NA,NA,0.3,177.128571428571,10905.9
Snootli Cr,1992,"3,4,5",522.11,240412,0.0031024717092800235,0.3,745.871428571429,11176.585714285711
Snootli Cr,1992,"7,8,9",6609.23,225489,0.041872362478245675,0.3,9441.75714285714,11176.585714285711
Snootli Cr,1992,"9,10",692.2700000000001,NA,NA,0.3,988.957142857143,11176.585714285711
Snootli Cr,1993,"7,8,9",7763.79,288982,0.03837999796329391,0.3,11091.1285714286,11091.1285714286
Snootli Cr,1994,10,53.93,19178,0.004017251910671452,0.3,77.0428571428571,23609.142857142902
Snootli Cr,1994,6,119.57,75143,0.002273189594696592,0.3,170.814285714286,23609.142857142902
Snootli Cr,1994,"7,8,9",14846.4,694489,0.03053920631880836,0.3,21209.1428571429,23609.142857142902
Snootli Cr,1994,"8,9,10",1506.5,NA,NA,0.3,2152.14285714286,23609.142857142902
Snootli Cr,1995,6,16.6,27811,8.526944631363742e-4,0.3,23.7142857142857,53433.571428571384
Snootli Cr,1995,"7,8,9",37386.9,928283,0.0575361793147748,0.3,53409.8571428571,53433.571428571384
Snootli Cr,1996,"2W,2E",125.64,122945,0.0014598862441393633,0.3,179.485714285714,14269.828571428601
Snootli Cr,1996,6,45.93,29748,0.0022056704892525784,0.3,65.6142857142857,14269.828571428601
Snootli Cr,1996,"7,8,9",9817.31,340698,0.04116469298742171,0.3,14024.7285714286,14269.828571428601
Snootli Cr,1997,"7,8,9",9496.33,290439,0.046709242609586525,0.3,13566.1857142857,13566.1857142857
Snootli Cr,1998,"2W,2E",76.82,104988,0.0010452895296877453,0.3,109.742857142857,20327.228571428543
Snootli Cr,1998,6,454.31,438019,0.0014817035007939974,0.3,649.014285714286,20327.228571428543
Snootli Cr,1998,"7,8,9",13697.93,741267,0.02639868148531015,0.3,19568.4714285714,20327.228571428543
Snootli Cr,1999,"3,4,5",66.34,144676,6.550597788951077e-4,0.3,94.7714285714286,6611.0999999999985
Snootli Cr,1999,"7,8,9",4561.429999999999,264709,0.024616951336858855,0.3,6516.32857142857,6611.0999999999985
Snootli Cr,2000,6,86.06,15477,0.007943584489426697,0.3,122.942857142857,4852.185714285717
Snootli Cr,2000,"7,8,9",3310.4700000000003,82058,0.0576329286253974,0.3,4729.24285714286,4852.185714285717
Snootli Cr,2001,"2W,2E",5.92,37733,2.2413120762046116e-4,0.3,8.45714285714286,22674.399999999954
Snootli Cr,2001,6,42.620000000000005,56419,0.0010791703909270689,0.3,60.8857142857143,22674.399999999954
Snootli Cr,2001,"7,8,9",15823.54,454000,0.04979087476400242,0.3,22605.0571428571,22674.399999999954
Snootli Cr,2002,11,21.2,1489,0.020339633502830287,0.3,30.2857142857143,30692.271428571472
Snootli Cr,2002,"2W,2E",602.31,95909,0.008971450616134637,0.3,860.442857142857,30692.271428571472
Snootli Cr,2002,"7,8,9",20861.08,574650,0.0518603373481996,0.3,29801.5428571429,30692.271428571472
Snootli Cr,2003,"2W,2E",109.66,5941,0.02636881717844521,0.3,156.657142857143,56328.55714285714
Snootli Cr,2003,"7,8,9",39320.33,956368,0.05873460843524669,0.3,56171.9,56328.55714285714
Snootli Cr,2004,"7,8,9",70102.89,1235642,0.08104854457382155,0.3,100146.985714286,100146.985714286
Snootli Cr,2005,"7,8,9",10349.88,341954,0.043238397144478205,0.3,14785.5428571429,14785.5428571429
Snootli Cr,2006,"7,8,9",25517.2,380476,0.09580930954158186,0.3,36453.1428571429,36453.1428571429
Snootli Cr,2007,"7,8,9",9749.02,258080,0.053964551412629416,0.3,13927.1714285714,13927.1714285714
Snootli Cr,2008,"7,8,9",72.73,9764,0.010641130684145843,0.3,103.9,103.9
Snootli Cr,2009,"7,8,9",1536.45,44177,0.04968487157182629,0.3,2194.92857142857,2194.92857142857
Snootli Cr,2011,"7,8,9",2861.98,334737,0.012214194597976501,0.3,4088.54285714286,4088.54285714286
Snootli Cr,2012,"7,8,9",18105.480000000003,326239,0.07928227903031643,0.3,25864.9714285714,25864.9714285714
Snootli Cr,2013,"7,8,9",48657.350000000006,547620,0.12693199664000585,0.3,69510.5,69510.5
Snootli Cr,2014,"7,8,9",9044.16,229560,0.05628257785079544,0.3,12920.2285714286,12920.2285714286
Snootli Cr,2015,"7,8,9",40168.950000000004,874823,0.06559522816125582,0.3,57384.2142857143,57384.2142857143
Snootli Cr,2016,"7,8,9",28834.7,475253,0.08667473655385363,0.3,41192.4285714286,41192.4285714286
Snootli Cr,2017,"7,8,9",25513.06,316501,0.11515675644446177,0.3,36447.2285714286,36447.2285714286
Snootli Cr,2018,"7,8,9",30327.23,452439,0.09575791274782744,0.3,43324.6142857143,43324.6142857143
Squakum Cr,1990,"12,13",48.660000000000004,1185359,4.105085463559985e-5,NA,48.66,48.66
Stave R,1990,"12,13",23719.329999999998,1185359,0.028586071513235316,0.3,33884.7571428571,48161.785714285674
Stave R,1990,14,1196.46,145566,0.011741949160027547,0.3,1709.22857142857,48161.785714285674
Stave R,1990,29,8797.46,113510,0.11071976037353537,0.3,12567.8,48161.785714285674
Stave R,1991,"12,13",935.6800000000001,230149,0.005807914500109538,0.3,1336.68571428571,5791.571428571432
Stave R,1991,14,1039.86,269140,0.005519485344855057,0.3,1485.51428571429,5791.571428571432
Stave R,1991,"18,19",150.1,154262,0.0013900284673384956,0.3,214.428571428571,5791.571428571432
Stave R,1991,21,205.33,494722,5.929159637707057e-4,0.3,293.328571428571,5791.571428571432
Stave R,1991,29,1723.1299999999999,61007,0.04034970225899143,0.3,2461.61428571429,5791.571428571432
Stave R,1992,"12,13",20855.91,1346917,0.022120262156359375,0.3,29794.1571428571,41632.17142857138
Stave R,1992,14,541.92,429110,0.0018041328064399083,0.3,774.171428571429,41632.17142857138
Stave R,1992,17,345.28,21096,0.02338154829622407,0.3,493.257142857143,41632.17142857138
Stave R,1992,21,1290.8,1075724,0.0017141943472489226,0.3,1844,41632.17142857138
Stave R,1992,29,6108.610000000001,50996,0.1711229452169917,0.3,8726.58571428571,41632.17142857138
Stave R,1993,"12,13",20469.329999999998,1261372,0.02318261385221806,0.3,29241.9,43725.671428571426
Stave R,1993,14,857.3499999999999,381261,0.003212460005837759,0.3,1224.78571428571,43725.671428571426
Stave R,1993,"18,19",25.69,80202,4.57594573701404e-4,0.3,36.7,43725.671428571426
Stave R,1993,21,473.90999999999997,763500,8.867246702217236e-4,0.3,677.014285714286,43725.671428571426
Stave R,1993,29,8563.66,80007,0.15290912045196045,0.3,12233.8,43725.671428571426
Stave R,1993,"3,4,5",218.03,647783,4.8082680244993924e-4,0.3,311.471428571429,43725.671428571426
Stave R,1994,"12,13",14199.41,1267961,0.01599802472518587,0.3,20284.8714285714,31100.528571428546
Stave R,1994,14,88.58,368839,3.4308426479536327e-4,0.3,126.542857142857,31100.528571428546
Stave R,1994,21,487.34000000000003,826210,8.426429116084289e-4,0.3,696.2,31100.528571428546
Stave R,1994,29,6928.84,130782,0.07568581958635638,0.3,9898.34285714286,31100.528571428546
Stave R,1994,"3,4,5",66.2,473697,1.9964540322490665e-4,0.3,94.5714285714286,31100.528571428546
Stave R,1995,"12,13",2532.96,259087,0.013966406209938323,0.3,3618.51428571429,7559.75714285715
Stave R,1995,14,61.17,18297,0.0047759585880589334,0.3,87.3857142857143,7559.75714285715
Stave R,1995,21,152.4,209202,0.0010406893132679706,0.3,217.714285714286,7559.75714285715
Stave R,1995,29,2545.3,52964,0.0686531012979167,0.3,3636.14285714286,7559.75714285715
Stave R,1996,"12,13",149.81,82167,0.002604625770860394,0.3,214.014285714286,214.014285714286
Stave R,1997,"12,13",642.62,97880,0.009379123124525653,0.3,918.028571428571,1692.114285714285
Stave R,1997,29,541.8599999999999,20770,0.03726941330215281,0.3,774.085714285714,1692.114285714285
Stave R,1998,"12,13",12416.58,1433772,0.012371542636187205,0.3,17737.9714285714,19139.585714285684
Stave R,1998,14,253.76999999999998,562617,6.44361210963357e-4,0.3,362.528571428571,19139.585714285684
Stave R,1998,21,178.91,695439,3.675170853025413e-4,0.3,255.585714285714,19139.585714285684
Stave R,1998,29,548.4499999999999,18951,0.041343464724816634,0.3,783.5,19139.585714285684
Stave R,1999,"12,13",293.37,40321,0.010394087448227972,0.3,419.1,2943.85714285714
Stave R,1999,29,1767.33,43591,0.05791922972304237,0.3,2524.75714285714,2943.85714285714
Stave R,2000,"12,13",6146.94,179650,0.0488802830901356,0.3,8781.34285714286,9621.400000000003
Stave R,2000,29,588.04,21693,0.03872480260255119,0.3,840.057142857143,9621.400000000003
Stave R,2001,"12,13",334.89,183351,0.002609281027724343,0.3,478.414285714286,478.414285714286
Stave R,2002,"12,13",371.07,568444,9.325456861185975e-4,0.3,530.1,530.1
Sucwoa R,1992,"25,26",1566.1699999999998,152130,0.014707064446760731,0.3,2237.38571428571,2237.38571428571
Sucwoa R,1993,"25,26",921.7,117096,0.011244741799158726,0.3,1316.71428571429,1316.71428571429
Sucwoa R,1994,"25,26",13270.02,197947,0.0957689251596205,0.3,18957.1714285714,18957.1714285714
Sucwoa R,1995,"25,26",2529.9900000000002,27784,0.130084632470898,0.3,3614.27142857143,3614.27142857143
Sucwoa R,1997,"25,26",6821.92,89072,0.1094126100233519,0.3,9745.6,9745.6
Sucwoa R,1998,"25,26",12543.02,101722,0.17615265134385874,0.3,17918.6,17918.6
Sucwoa R,1999,"25,26",3506.36,104245,0.048051088438636966,0.3,5009.08571428571,5009.08571428571
Sucwoa R,2000,"25,26",888.54,27226,0.046622451228342764,0.3,1269.34285714286,1269.34285714286
Sucwoa R,2001,"25,26",6165.54,69311,0.12707815910482162,0.3,8807.91428571429,8807.91428571429
Sucwoa R,2003,"25,26",2378.62,109042,0.031162566455389392,0.3,3398.02857142857,3398.02857142857
Theodosia Cr,2005,"12,13",22.87,809474,4.036130693688568e-5,0.3,32.6714285714286,32.6714285714286
Theodosia Cr,2006,"12,13",239.55,817017,4.18858219246706e-4,0.3,342.214285714286,612.8142857142864
Theodosia Cr,2006,14,23.72,83920,4.0378591856189586e-4,0.3,33.8857142857143,612.8142857142864
Theodosia Cr,2006,29,165.7,181453,0.0013045487576082292,0.3,236.714285714286,612.8142857142864
Theodosia Cr,2007,"12,13",45.52,441799,1.471903997713245e-4,0.3,65.0285714285714,96.28571428571425
Theodosia Cr,2007,14,3.54,25412,1.990060938589194e-4,0.3,5.05714285714286,96.28571428571425
Theodosia Cr,2007,29,18.34,37573,6.973092380166609e-4,0.3,26.2,96.28571428571425
Thorsen Cr/CCST,1990,6,43.92,153292,4.093028804037856e-4,0.3,62.7428571428571,21884.914285714258
Thorsen Cr/CCST,1990,"7,8,9",15275.52,917567,0.02378264631200926,0.3,21822.1714285714,21884.914285714258
Thorsen Cr/CCST,1991,6,57.75,50747,0.0016257118647407729,0.3,82.5,4591.728571428572
Thorsen Cr/CCST,1991,"7,8,9",3090.36,379521,0.011632557882172528,0.3,4414.8,4591.728571428572
Thorsen Cr/CCST,1991,"8,9,10",66.1,NA,NA,0.3,94.4285714285714,4591.728571428572
Thorsen Cr/CCST,1992,"3,4,5",264.88,240412,0.0011017752857594462,NA,264.88,4632.84
Thorsen Cr/CCST,1992,"7,8,9",3978.8100000000004,225489,0.017645250987853064,NA,3978.81,4632.84
Thorsen Cr/CCST,1992,"9,10",389.15000000000003,NA,NA,NA,389.15,4632.84
Thorsen Cr/CCST,1993,"7,8,9",5528.14,288982,0.019129703580153784,NA,5528.14,5528.14
Thorsen Cr/CCST,1994,10,25.459999999999997,19178,0.001327562832412139,NA,25.46,8981.67
Thorsen Cr/CCST,1994,6,106.11,75143,0.0014121075815445219,NA,106.11,8981.67
Thorsen Cr/CCST,1994,"7,8,9",8044.929999999999,694489,0.011583955973384748,NA,8044.93,8981.67
Thorsen Cr/CCST,1994,"8,9,10",805.1700000000001,NA,NA,NA,805.17,8981.67
Thorsen Cr/CCST,1995,6,11.46,27811,4.1206716766746976e-4,NA,11.46,24843.09
Thorsen Cr/CCST,1995,"7,8,9",24831.629999999997,928283,0.026750064366146964,NA,24831.63,24843.09
Thorsen Cr/CCST,1996,"2W,2E",62.41,122945,5.076253609337508e-4,NA,62.41,9590.99
Thorsen Cr/CCST,1996,6,28.82,29748,9.688046255210435e-4,NA,28.82,9590.99
